"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"LHX","L3Harris Technologies, Inc.","Industrials","Aerospace & Defense","53910032384","71048691712","31.45435","21.199053","1.67","2.815501","4.193375","5.527","33.107","1.73","5.0","0.5266","1.95","1780617600","12856000512","1.9","0.30414","0.097270004","0.103690006","2146000000","","","34.574","1001000000","7926000128","","1655000064","","-0.061","289.38","291.25","379.23","247.0","309.824","316.21036","0.746","1389860","186294951","219817844","0.9047619047619048"
"LH","Labcorp Holdings Inc.","Healthcare","Diagnostics & Research","22925559808","29255759872","24.74159","14.381983","1.15","2.6361046","1.6208453","2.068","12.985","1.03","2.88","0.2551","","1780012800","14144199680","0.058","0.28834","0.10945","0.06656","2252999936","0.11047","0.05314","83.407","981100032","7294400000","1142537472","1813500032","1.726","0.329","279.58","271.47","293.72","241.81","261.0698","267.18106","0.877","653065","82000000","81603120","0.9761904761904762"
"LRCX","Lam Research Corporation","Technology","Semiconductor Equipment & Materials","513872134144","512855670784","77.53019","51.312435","2.19","48.54797","23.700573","23.654","65.351","0.25","1.04","0.1909","0.99","1781654400","21681844224","0.238","0.49979","0.35042998","0.30938998","7847764992","0.66762","0.22778","35.282","4750936064","3734479104","4352341504","6954616832","2.536","0.408","410.91","379.09","414.98","90.94","313.3442","218.7087","1.868","10501603","1250571000","1245631245","1.0"
"LVS","Las Vegas Sands Corp.","Consumer Cyclical","Resorts & Casinos","30726492160","43585953792","17.1107","12.622496","0.96","25.661316","2.2362802","3.172","9.024","2.37","1.1","0.3875","4.75","1777939200","13740000256","0.253","0.80095","0.25439","0.13406","4830000128","0.90455","0.099029996","981.405","3329999872","15781000192","1622625024","3228000000","0.921","0.73","46.37","47.12","70.45","43.2","51.3306","56.5524","0.811","4416458","662637325","307083872","1.0"
"LDOS","Leidos Holdings, Inc.","Technology","Information Technology Services","12633891840","19171891200","9.189387","7.649838","2.46","2.5201988","0.72906065","1.106","7.975","1.71","1.72","0.1519","1.25","1781481600","17329000448","0.037","0.17906","0.12227","0.08154","2404000000","0.30579","0.09232","137.125","457000000","6944000000","1194749952","1992999936","1.397","-0.076","100.44","101.76","205.77","99.53","127.9602","169.01555","0.515","1391093","125785466","124801824","1.0"
"LEN","Lennar Corporation","Consumer Cyclical","Residential Construction","22376200192","26402496512","14.239811","13.760335","12.73","1.0117377","0.6835092","0.806","11.742","2.2","2.0","0.31350002","1.43","1783641600","32737234944","-0.052","0.16363001","0.05312","0.04934","2248645120","0.07368","0.03879","28.481","1816248064","6199157248","","","11.401","-0.315","90.85","93.52","144.24","81.18","89.6934","107.93375","1.4","2923715","215244398","204919638","0.9523809523809523"
"LII","Lennox International Inc.","Industrials","Building Products & Equipment","19795265536","21699964928","25.281334","21.364565","1.63","16.311941","3.764933","4.127","18.807","0.96","5.44","0.231","1.13","1782777600","5257800192","0.058","0.33193","0.14316","0.1509","1153799936","0.76791","0.16740999","161.043","50200000","1954899968","187137504","809500032","1.572","-0.077","568.83","563.87","689.44","434.06","513.944","509.8953","1.19","441226","34799968","29648877","1.0"
"LLY","Eli Lilly and Company","Healthcare","Drug Manufacturers - General","1096779497472","1134867513344","43.660988","27.65328","1.56","35.224392","15.18055","15.708","31.337","0.56","6.92","0.22129999","0.89","1786665600","72248999936","0.555","0.82832","0.49386","0.34986","36215001088","1.07459","0.20739001","139.015","5281999872","43370000384","9156599808","20480000000","1.497","1.699","1229.93","1208.12","1238.0","623.78","1037.8195","978.29016","0.517","3299728","891741406","889333704","1.0"
"LIN","Linde plc","Basic Materials","Specialty Chemicals","236287213568","260300128256","33.88992","25.92897","2.2","6.13017","6.818272","7.511","19.154","1.25","6.4","0.4045","1.3","1780531200","34654998528","0.082","0.48766","0.28471002","0.20436001","13589999616","0.18229","0.07237","65.642","3959000064","26317000704","4694499840","10428999680","0.828","0.134","511.06","519.62","527.94","387.78","507.6082","468.80225","0.732","2236920","462347310","461035953","1.0"
"LYV","Live Nation Entertainment, Inc.","Communication Services","Entertainment","42484047872","45562552320","","83.40948","17.2","-302.25168","1.6587349","1.779","30.502","","","0.0","","","25612318720","0.122","0.25868","-0.09927","0.00327","1493752064","0.14927","0.02179","738.269","9077847040","10583402496","2120347904","2412900096","0.885","","182.56","179.46","183.51","125.34","165.0426","153.91216","1.124","2786625","232712799","156855408","0.8571428571428571"
"LMT","Lockheed Martin Corporation","Industrials","Aerospace & Defense","115759079424","134562070528","24.325098","15.647098","1.07","15.419367","1.541276","1.792","16.831","2.75","13.8","0.65379995","2.63","1780272000","75106000896","0.003","0.09906","0.110039994","0.06382","7994999808","0.6764","0.07226","276.365","1894000000","20696999936","3987124992","7368000000","1.135","-0.115","502.07","507.4","692.0","410.11","523.7478","539.6997","0.106","1398573","230563608","197606846","1.0"
"L","Loews Corporation","Financial Services","Insurance - Property & Casualty","23393863680","26707863552","14.464376","39.20345","1.32","1.2507426","1.2635088","1.442","8.393","0.22","0.25","0.0318","0.36","1779840000","18514999296","0.014","0.36041","0.11833","0.08825","3182000128","0.09217","0.019","45.603","6506999808","8933999616","2084000000","2615000064","0.503","-0.063","113.69","113.25","114.9","89.32","108.1024","105.58445","0.535","831244","205768873","166792133","1.0"
"LOW","Lowe's Companies, Inc.","Consumer Cyclical","Home Improvement Retail","123159306240","164929306624","18.789564","16.297169","1.45","-13.292786","1.3926692","1.865","13.093","2.28","5.0","0.4057","1.79","1784678400","88433999872","0.103","0.33293","0.11067","0.075100005","12597000192","","0.12792","","786000000","42555998208","4816124928","9834999808","1.093","-0.007","219.65","222.48","293.06","203.4","224.1632","244.09116","0.857","2873971","560707041","559479093","0.9523809523809523"
"LULU","lululemon athletica inc.","Consumer Cyclical","Apparel Retail","12978077696","13599355904","9.254251","9.991145","0.9","2.7100277","1.1583905","1.214","5.3","","","0.0","","","11203543040","0.043","0.55695","0.11205","0.13029","2565969920","0.32027","0.16045","44.264","1514728960","2136007936","1133960960","1935870976","2.226","-0.35","114.29","117.57","252.24","104.44","128.113","165.3952","0.861","3585196","108437957","98064028","0.9047619047619048"
"LITE","Lumentum Holdings Inc.","Technology","Communication Equipment","66238922752","61186781184","149.36842","46.95703","0.63","20.530504","26.619083","24.589","120.257","","","0.0","","","2488399872","0.901","0.40837002","0.21771","0.17678","508800000","0.22834998","0.028900001","111.445","3172300032","3313700096","93350000","452400000","1.137","","851.4","816.98","1085.68","88.37","902.852","533.47034","1.479","6072490","77800000","71177307","0.8809523809523809"
"LYB","LyondellBasell Industries N.V.","Basic Materials","Specialty Chemicals","17307719680","29129719808","","7.1868963","1.53","1.7237831","0.58328176","0.982","13.116","7.68","4.12","11.468101","6.25","1780272000","29673000960","-0.063","0.09227","0.03474","-0.02686","2220999936","-0.060089998","0.017439999","141.24","2660000000","14357000192","987000000","2572000000","1.538","-0.295","53.62","55.73","83.94","41.58","67.871","57.3303","0.328","6163360","322784773","257411173","0.9761904761904762"
"MTB","M&T Bank Corporation","Financial Services","Banks - Regional","35029655552","40257658880","13.318486","11.433969","1.53","1.3760492","3.7625837","4.324","","2.51","6.0","0.32849997","3.13","1780272000","9310000128","0.057","0.0","0.38896","0.31482","","0.102910005","0.013789999","","16657000448","19451000832","","3380000000","","0.244","239.2","237.26","239.83","174.76","218.7646","207.29614","0.587","1060907","146445060","145749446","0.8809523809523809"
"MPC","Marathon Petroleum Corporation","Energy","Oil & Gas Refining & Marketing","75675820032","114524815360","16.723871","10.805308","1.26","4.5336413","0.5566609","0.842","11.164","1.51","3.91","0.2515","2.34","1779235200","135946002432","0.088","0.10739","0.03556","0.03407","10257999872","0.27458","0.051459998","146.523","2151000064","34325999616","3518749952","9438000128","1.176","","259.22","254.06","272.46","158.0","248.4416","209.40926","0.522","2403703","291936635","291066664","0.9761904761904762"
"MAR","Marriott International, Inc.","Consumer Cyclical","Lodging","98851594240","115803594752","39.25445","28.649315","2.24","-24.249952","13.759966","16.12","24.457","0.78","2.92","0.28059998","1.29","1779408000","7184000000","0.126","0.79037005","0.59006","0.35969","4735000064","","0.09765001","","454000000","17405999104","1796875008","3423000064","0.46","0.017","374.88","377.31","410.98","253.76","373.0242","322.7137","1.105","1489504","263688623","228233051","0.9523809523809523"
"MRSH","Marsh & McLennan Companies, Inc.","Financial Services","Insurance Brokers","80319963136","101396963328","20.83875","14.728203","1.63","5.5174584","2.9189215","3.685","13.286","2.16","3.6","0.4394","1.44","1775692800","27516999680","0.076","0.43853","0.24339001","0.14264","7632000000","0.27571","0.07271","151.634","1611000064","22450999296","4965374976","5225999872","1.112","-0.154","166.71","169.03","219.71","156.6","165.6476","179.5609","0.611","2894488","481794501","480830912","1.0"
"MLM","Martin Marietta Materials, Inc.","Basic Materials","Building Materials","34900475904","40317476864","36.41792","25.369967","2.99","3.0899067","5.4961376","6.349","19.108","0.57","3.32","0.2056","0.6","1780272000","6350000128","0.172","0.29748","0.12702","0.39905998","2110000000","0.0947","0.04775","50.35","273000000","5688000000","841750016","1794000000","2.279","12.208","581.23","616.06","710.97","525.38","588.5732","617.7607","1.102","521807","60045900","59632784","1.0"
"MRVL","Marvell Technology, Inc.","Technology","Semiconductors","242975703040","244409303040","95.11986","44.984276","1.51","13.350798","27.897453","28.038","90.121","0.09","0.24","0.0825","0.38","1783641600","8717100032","0.276","0.51502997","0.14479999","0.28986","2712000000","0.16028","0.03808","28.97","3843599872","5277199872","2269700096","2056400000","3.278","-0.804","277.75","266.77","329.88","61.44","216.0992","119.56135","2.277","42631528","874800000","872341812","1.0"
"MAS","Masco Corporation","Industrials","Building Products & Equipment","16239622144","19422621696","19.925743","17.110659","2.02","-67.08333","2.1148095","2.529","13.413","1.59","1.28","0.3094","1.77","1779408000","7679000064","0.065","0.35682","0.16528","0.109","1448000000","84.57143","0.15679","12229.63","388000000","3302000128","738499968","1100999936","1.751","0.2","80.5","79.97","80.8","58.16","71.2196","67.65595","1.313","2830590","201734437","200840753","1.0"
"MA","Mastercard Incorporated","Financial Services","Credit Services","450309685248","461053689856","29.493055","22.372837","1.54","67.270325","13.268208","13.585","21.568","0.68","3.48","0.1823","0.54","1783555200","33938999296","0.158","1.0","0.60836","0.45876","21376999424","2.32076","0.25032","282.059","8218999808","18959998976","16148124672","18267000832","0.981","0.212","509.64","499.02","601.77","464.52","496.9274","532.0219","0.738","3798438","877036230","875808317","1.0"
"MKC","McCormick & Company, Incorporated","Consumer Defensive","Packaged Foods","13996411904","19176411136","8.66223","15.713617","1.96","2.0041578","1.8950434","2.596","13.211","3.69","1.92","0.3095","2.11","1783296000","7385800192","0.167","0.38853002","0.17422001","0.21912001","1451500032","0.24728","0.05136","65.143","331200000","4933499904","714025024","1231500032","0.781","-0.142","52.06","51.05","78.03","44.82","48.4424","60.2806","0.641","4756836","254055150","265442514","1.0"
"MCD","McDonald's Corporation","Consumer Cyclical","Restaurants","189832953856","243557957632","22.227951","18.793272","2.47","-147.61327","6.9165983","8.874","16.38","2.78","7.44","0.5985","2.22","1780358400","27445999616","0.094","0.57348996","0.44252998","0.31618","14869000192","","0.13561","","1170000000","54895001600","5952249856","10535000064","1.136","0.069","267.18","269.76","341.75","264.53","282.7144","303.98083","0.414","4063647","710505859","709489836","0.9523809523809523"
"MCK","McKesson Corporation","Healthcare","Medical Distribution","87519125504","96005136384","19.49231","14.848508","1.49","-41.3","0.21693757","0.238","13.946","0.44","3.28","0.082600005","0.52","1780272000","403430014976","0.06","0.03601","0.022090001","0.0117999995","6883999744","","0.04992","","3975000064","8785999872","5657625088","6154999808","0.854","0.372","747.53","763.51","999.0","637.0","777.24","826.05206","0.315","1102739","117077745","120006916","0.9523809523809523"
"MDT","Medtronic plc","Healthcare","Medical Devices","103594057728","124132057088","21.69705","12.635145","1.6","2.0945702","2.848808","3.414","12.287","3.56","2.88","0.7614","3.0","1782432000","36364001280","0.099","0.65309","0.22045","0.13203","10103000064","0.098409995","0.04917","58.214","9219999744","29148999680","4625375232","7329999872","2.126","0.183","80.93","80.98","106.33","73.31","79.306","91.5397","0.597","10190892","1280045190","1277549102","1.0"
"MRK","Merck & Co., Inc.","Healthcare","Drug Manufacturers - General","319545901056","363013898240","36.445072","13.534124","6.36","6.964901","4.8586836","5.52","12.298","2.63","3.4","0.9352","3.01","1781481600","65768001536","0.049","0.76725996","0.38604","0.13586001","29517000704","0.18944","0.12578","106.936","5702000128","49116999680","14049250304","17890000896","1.299","","129.38","128.66","129.97","76.66","116.1176","106.55785","0.218","10319058","2469824415","2465724506","0.9761904761904762"
"META","Meta Platforms, Inc.","Communication Services","Internet Content & Information","1428116865024","1433705906176","20.450745","15.521729","0.8","5.859623","6.6435475","6.67","13.116","0.37","2.1","0.0764","","1781481600","214962995200","0.331","0.81941","0.40617","0.32837","109308002304","0.32930002","0.16395001","35.608","81180000256","86769000448","25558249472","124000002048","2.348","0.624","562.6","550.25","796.25","520.26","610.613","649.0726","1.229","17053987","2196045588","2192715434","0.9761904761904762"
"MET","MetLife, Inc.","Financial Services","Insurance - Life","55329128448","77662126080","16.632494","7.8132524","0.45","2.0330527","0.7131513","1.001","13.068","2.76","2.37","0.4391","2.95","1778544000","77583998976","0.027","0.23754999","0.09919","0.04665","5943000064","0.13014","0.00453","178.019","27634999296","49491001344","-17429749760","15516999680","2.086","0.359","85.99","85.95","89.62","67.33","82.0518","78.3671","0.783","3589047","643436779","537501348","1.0"
